IBRC_Geo_ID,State,Year,District Name,BEA Per Capita Personal Income
6500196,MO,2015,Northwest Missouri Regional Council of Governments,32026
6500196,MO,2016,Northwest Missouri Regional Council of Governments,33839
6500196,MO,2017,Northwest Missouri Regional Council of Governments,34760
6500196,MO,2018,Northwest Missouri Regional Council of Governments,35135
6500196,MO,2019,Northwest Missouri Regional Council of Governments,38731
6500196,MO,2020,Northwest Missouri Regional Council of Governments,43569
6500196,MO,2021,Northwest Missouri Regional Council of Governments,45929
6500196,MO,2022,Northwest Missouri Regional Council of Governments,47776
6500196,MO,2023,Northwest Missouri Regional Council of Governments,49615
6500197,MO,2001,Ozark Foothills Regional Planning Commission,20971
6500197,MO,2002,Ozark Foothills Regional Planning Commission,21602
6500197,MO,2003,Ozark Foothills Regional Planning Commission,22914
6500197,MO,2004,Ozark Foothills Regional Planning Commission,24300
6500197,MO,2005,Ozark Foothills Regional Planning Commission,24688
6500197,MO,2006,Ozark Foothills Regional Planning Commission,24891
6500197,MO,2007,Ozark Foothills Regional Planning Commission,25766
6500197,MO,2008,Ozark Foothills Regional Planning Commission,27518
6500197,MO,2009,Ozark Foothills Regional Planning Commission,27990
6500197,MO,2010,Ozark Foothills Regional Planning Commission,28590
6500197,MO,2011,Ozark Foothills Regional Planning Commission,29661
6500197,MO,2012,Ozark Foothills Regional Planning Commission,30621
6500197,MO,2013,Ozark Foothills Regional Planning Commission,30892
6500197,MO,2014,Ozark Foothills Regional Planning Commission,31749
6500197,MO,2015,Ozark Foothills Regional Planning Commission,32467
6500197,MO,2016,Ozark Foothills Regional Planning Commission,33233
6500197,MO,2017,Ozark Foothills Regional Planning Commission,33856
6500197,MO,2018,Ozark Foothills Regional Planning Commission,34823
6500197,MO,2019,Ozark Foothills Regional Planning Commission,36308
6500197,MO,2020,Ozark Foothills Regional Planning Commission,40692
6500197,MO,2021,Ozark Foothills Regional Planning Commission,43501
6500197,MO,2022,Ozark Foothills Regional Planning Commission,43801
6500197,MO,2023,Ozark Foothills Regional Planning Commission,46541
6500198,MO,2001,Pioneer Trails Regional Planning Commission,23486
6500198,MO,2002,Pioneer Trails Regional Planning Commission,23902
6500198,MO,2003,Pioneer Trails Regional Planning Commission,24607
6500198,MO,2004,Pioneer Trails Regional Planning Commission,26350
6500198,MO,2005,Pioneer Trails Regional Planning Commission,26447
6500198,MO,2006,Pioneer Trails Regional Planning Commission,27254
6500198,MO,2007,Pioneer Trails Regional Planning Commission,28714
6500198,MO,2008,Pioneer Trails Regional Planning Commission,30580
6500198,MO,2009,Pioneer Trails Regional Planning Commission,30583
6500198,MO,2010,Pioneer Trails Regional Planning Commission,31033
6500198,MO,2011,Pioneer Trails Regional Planning Commission,32636
6500198,MO,2012,Pioneer Trails Regional Planning Commission,32537
6500198,MO,2013,Pioneer Trails Regional Planning Commission,33821
6500198,MO,2014,Pioneer Trails Regional Planning Commission,34606
6500198,MO,2015,Pioneer Trails Regional Planning Commission,35028
6500198,MO,2016,Pioneer Trails Regional Planning Commission,35955
6500198,MO,2017,Pioneer Trails Regional Planning Commission,36745
6500198,MO,2018,Pioneer Trails Regional Planning Commission,37416
6500198,MO,2019,Pioneer Trails Regional Planning Commission,38583
6500198,MO,2020,Pioneer Trails Regional Planning Commission,41590
6500198,MO,2021,Pioneer Trails Regional Planning Commission,46388
6500198,MO,2022,Pioneer Trails Regional Planning Commission,47070
6500198,MO,2023,Pioneer Trails Regional Planning Commission,49155
6500199,MO,2001,South Central Ozarks Council of Governments,18715
6500199,MO,2002,South Central Ozarks Council of Governments,18827
6500199,MO,2003,South Central Ozarks Council of Governments,19567
6500199,MO,2004,South Central Ozarks Council of Governments,20884
6500199,MO,2005,South Central Ozarks Council of Governments,21483
6500199,MO,2006,South Central Ozarks Council of Governments,21966
6500199,MO,2007,South Central Ozarks Council of Governments,22293
6500199,MO,2008,South Central Ozarks Council of Governments,23200
6500199,MO,2009,South Central Ozarks Council of Governments,23429
6500199,MO,2010,South Central Ozarks Council of Governments,24298
6500199,MO,2011,South Central Ozarks Council of Governments,25655
6500199,MO,2012,South Central Ozarks Council of Governments,26433
6500199,MO,2013,South Central Ozarks Council of Governments,27307
6500199,MO,2014,South Central Ozarks Council of Governments,28678
6500199,MO,2015,South Central Ozarks Council of Governments,29287
6500199,MO,2016,South Central Ozarks Council of Governments,29412
6500199,MO,2017,South Central Ozarks Council of Governments,30622
6500199,MO,2018,South Central Ozarks Council of Governments,32073
6500199,MO,2019,South Central Ozarks Council of Governments,33556
6500199,MO,2020,South Central Ozarks Council of Governments,37055
6500199,MO,2021,South Central Ozarks Council of Governments,39502
6500199,MO,2022,South Central Ozarks Council of Governments,39925
6500199,MO,2023,South Central Ozarks Council of Governments,42400
6500200,MO,2001,Southeast Missouri Regional Planning and Economic Development Commission,23138
6500200,MO,2002,Southeast Missouri Regional Planning and Economic Development Commission,23843
6500200,MO,2003,Southeast Missouri Regional Planning and Economic Development Commission,24831
6500200,MO,2004,Southeast Missouri Regional Planning and Economic Development Commission,25943
6500200,MO,2005,Southeast Missouri Regional Planning and Economic Development Commission,26517
6500200,MO,2006,Southeast Missouri Regional Planning and Economic Development Commission,27599
6500200,MO,2007,Southeast Missouri Regional Planning and Economic Development Commission,29138
6500200,MO,2008,Southeast Missouri Regional Planning and Economic Development Commission,30405
6500200,MO,2009,Southeast Missouri Regional Planning and Economic Development Commission,30248
6500200,MO,2010,Southeast Missouri Regional Planning and Economic Development Commission,30699
6500200,MO,2011,Southeast Missouri Regional Planning and Economic Development Commission,31796
6500200,MO,2012,Southeast Missouri Regional Planning and Economic Development Commission,33470
6500200,MO,2013,Southeast Missouri Regional Planning and Economic Development Commission,33543
6500200,MO,2014,Southeast Missouri Regional Planning and Economic Development Commission,34409
6500200,MO,2015,Southeast Missouri Regional Planning and Economic Development Commission,35502
6500200,MO,2016,Southeast Missouri Regional Planning and Economic Development Commission,36032
6500200,MO,2017,Southeast Missouri Regional Planning and Economic Development Commission,37056
6500200,MO,2018,Southeast Missouri Regional Planning and Economic Development Commission,38603
6500200,MO,2019,Southeast Missouri Regional Planning and Economic Development Commission,39414
6500200,MO,2020,Southeast Missouri Regional Planning and Economic Development Commission,42624
6500200,MO,2021,Southeast Missouri Regional Planning and Economic Development Commission,45328
6500200,MO,2022,Southeast Missouri Regional Planning and Economic Development Commission,46956
6500200,MO,2023,Southeast Missouri Regional Planning and Economic Development Commission,50182
6500201,MS,2001,Central Mississippi Planning and Development District,27041
6500201,MS,2002,Central Mississippi Planning and Development District,27598
6500201,MS,2003,Central Mississippi Planning and Development District,28582
6500201,MS,2004,Central Mississippi Planning and Development District,29910
6500201,MS,2005,Central Mississippi Planning and Development District,31607
6500201,MS,2006,Central Mississippi Planning and Development District,33330
6500201,MS,2007,Central Mississippi Planning and Development District,34231
6500201,MS,2008,Central Mississippi Planning and Development District,36759
6500201,MS,2009,Central Mississippi Planning and Development District,35236
6500201,MS,2010,Central Mississippi Planning and Development District,36397
6500201,MS,2011,Central Mississippi Planning and Development District,38344
6500201,MS,2012,Central Mississippi Planning and Development District,39347
6500201,MS,2013,Central Mississippi Planning and Development District,39814
6500201,MS,2014,Central Mississippi Planning and Development District,41033
6500201,MS,2015,Central Mississippi Planning and Development District,41525
6500201,MS,2016,Central Mississippi Planning and Development District,41623
6500201,MS,2017,Central Mississippi Planning and Development District,42097
6500201,MS,2018,Central Mississippi Planning and Development District,43149
6500201,MS,2019,Central Mississippi Planning and Development District,44765
6500201,MS,2020,Central Mississippi Planning and Development District,48773
6500201,MS,2021,Central Mississippi Planning and Development District,53460
6500201,MS,2022,Central Mississippi Planning and Development District,54848
6500201,MS,2023,Central Mississippi Planning and Development District,58202
6500202,MS,2001,East Central Planning and Development District,21660
6500202,MS,2002,East Central Planning and Development District,22108
6500202,MS,2003,East Central Planning and Development District,22856
6500202,MS,2004,East Central Planning and Development District,24388
6500202,MS,2005,East Central Planning and Development District,25283
6500202,MS,2006,East Central Planning and Development District,25467
6500202,MS,2007,East Central Planning and Development District,26402
6500202,MS,2008,East Central Planning and Development District,28343
6500202,MS,2009,East Central Planning and Development District,28280
6500202,MS,2010,East Central Planning and Development District,28942
6500202,MS,2011,East Central Planning and Development District,29229
6500202,MS,2012,East Central Planning and Development District,31266
6500202,MS,2013,East Central Planning and Development District,32519
6500202,MS,2014,East Central Planning and Development District,33381
6500202,MS,2015,East Central Planning and Development District,33291
6500202,MS,2016,East Central Planning and Development District,33466
6500202,MS,2017,East Central Planning and Development District,34968
6500202,MS,2018,East Central Planning and Development District,35914
6500202,MS,2019,East Central Planning and Development District,37382
6500202,MS,2020,East Central Planning and Development District,39713
6500202,MS,2021,East Central Planning and Development District,43882
6500202,MS,2022,East Central Planning and Development District,44701
6500202,MS,2023,East Central Planning and Development District,45932
6500203,MS,2001,Golden Triangle Planning and Development District,20751
6500203,MS,2002,Golden Triangle Planning and Development District,21201
6500203,MS,2003,Golden Triangle Planning and Development District,21978
6500203,MS,2004,Golden Triangle Planning and Development District,23482
6500203,MS,2005,Golden Triangle Planning and Development District,24778
6500203,MS,2006,Golden Triangle Planning and Development District,26200
6500203,MS,2007,Golden Triangle Planning and Development District,27378
6500203,MS,2008,Golden Triangle Planning and Development District,28705
6500203,MS,2009,Golden Triangle Planning and Development District,27824
6500203,MS,2010,Golden Triangle Planning and Development District,28933
6500203,MS,2011,Golden Triangle Planning and Development District,30671
6500203,MS,2012,Golden Triangle Planning and Development District,31828
6500203,MS,2013,Golden Triangle Planning and Development District,32336
6500203,MS,2014,Golden Triangle Planning and Development District,32288
6500203,MS,2015,Golden Triangle Planning and Development District,32475
6500203,MS,2016,Golden Triangle Planning and Development District,33455
6500203,MS,2017,Golden Triangle Planning and Development District,34343
6500203,MS,2018,Golden Triangle Planning and Development District,35270
6500203,MS,2019,Golden Triangle Planning and Development District,37200
6500203,MS,2020,Golden Triangle Planning and Development District,40254
6500203,MS,2021,Golden Triangle Planning and Development District,44613
6500203,MS,2022,Golden Triangle Planning and Development District,44409
6500203,MS,2023,Golden Triangle Planning and Development District,47041
6500204,MS,2001,North Central Mississippi Planning and Development District,19520
6500204,MS,2002,North Central Mississippi Planning and Development District,20159
6500204,MS,2003,North Central Mississippi Planning and Development District,21238
6500204,MS,2004,North Central Mississippi Planning and Development District,22496
6500204,MS,2005,North Central Mississippi Planning and Development District,23324
6500204,MS,2006,North Central Mississippi Planning and Development District,24317
6500204,MS,2007,North Central Mississippi Planning and Development District,25489
6500204,MS,2008,North Central Mississippi Planning and Development District,26200
6500204,MS,2009,North Central Mississippi Planning and Development District,26434
6500204,MS,2010,North Central Mississippi Planning and Development District,27816
